bezirkId,bezirk,ortsteilId,ortsteil,geschl,staatsangeh,altersgr,haufigkeit
1,Mitte,101,Mitte,1,A,00_05,534
1,Mitte,101,Mitte,1,A,05_10,409
1,Mitte,101,Mitte,1,A,10_15,287
1,Mitte,101,Mitte,1,A,15_20,377
1,Mitte,101,Mitte,1,A,20_25,1181
1,Mitte,101,Mitte,1,A,25_30,2509
1,Mitte,101,Mitte,1,A,30_35,3134
1,Mitte,101,Mitte,1,A,35_40,2309
1,Mitte,101,Mitte,1,A,40_45,1571
1,Mitte,101,Mitte,1,A,45_50,1182
1,Mitte,101,Mitte,1,A,50_55,843
1,Mitte,101,Mitte,1,A,55_60,544
1,Mitte,101,Mitte,1,A,60_65,361
1,Mitte,101,Mitte,1,A,65_70,242
1,Mitte,101,Mitte,1,A,70_75,140
1,Mitte,101,Mitte,1,A,75_80,82
1,Mitte,101,Mitte,1,A,80_85,53
1,Mitte,101,Mitte,1,A,85_90,21
1,Mitte,101,Mitte,1,A,90_95,13
1,Mitte,101,Mitte,1,D,00_05,2143
1,Mitte,101,Mitte,1,D,05_10,1653
1,Mitte,101,Mitte,1,D,10_15,1408
1,Mitte,101,Mitte,1,D,15_20,1059
1,Mitte,101,Mitte,1,D,20_25,1310
1,Mitte,101,Mitte,1,D,25_30,2477
1,Mitte,101,Mitte,1,D,30_35,3572
1,Mitte,101,Mitte,1,D,35_40,3437
1,Mitte,101,Mitte,1,D,40_45,3069
1,Mitte,101,Mitte,1,D,45_50,2987
1,Mitte,101,Mitte,1,D,50_55,3215
1,Mitte,101,Mitte,1,D,55_60,2441
1,Mitte,101,Mitte,1,D,60_65,1770
1,Mitte,101,Mitte,1,D,65_70,1361
1,Mitte,101,Mitte,1,D,70_75,1001
1,Mitte,101,Mitte,1,D,75_80,1293
1,Mitte,101,Mitte,1,D,80_85,949
1,Mitte,101,Mitte,1,D,85_90,465
1,Mitte,101,Mitte,1,D,90_95,142
1,Mitte,101,Mitte,1,D,95 und älter,16
1,Mitte,101,Mitte,2,A,00_05,513
1,Mitte,101,Mitte,2,A,05_10,375
1,Mitte,101,Mitte,2,A,10_15,278
1,Mitte,101,Mitte,2,A,15_20,328
1,Mitte,101,Mitte,2,A,20_25,1365
1,Mitte,101,Mitte,2,A,25_30,2698
1,Mitte,101,Mitte,2,A,30_35,3018
1,Mitte,101,Mitte,2,A,35_40,1961
1,Mitte,101,Mitte,2,A,40_45,1252
1,Mitte,101,Mitte,2,A,45_50,991
1,Mitte,101,Mitte,2,A,50_55,637
1,Mitte,101,Mitte,2,A,55_60,439
1,Mitte,101,Mitte,2,A,60_65,310
1,Mitte,101,Mitte,2,A,65_70,215
1,Mitte,101,Mitte,2,A,70_75,140
1,Mitte,101,Mitte,2,A,75_80,78
1,Mitte,101,Mitte,2,A,80_85,52
1,Mitte,101,Mitte,2,A,85_90,27
1,Mitte,101,Mitte,2,A,90_95,6
1,Mitte,101,Mitte,2,A,95 und älter,3
1,Mitte,101,Mitte,2,D,00_05,2035
1,Mitte,101,Mitte,2,D,05_10,1588
1,Mitte,101,Mitte,2,D,10_15,1339
1,Mitte,101,Mitte,2,D,15_20,1035
1,Mitte,101,Mitte,2,D,20_25,1508
1,Mitte,101,Mitte,2,D,25_30,2685
1,Mitte,101,Mitte,2,D,30_35,3291
1,Mitte,101,Mitte,2,D,35_40,2999
1,Mitte,101,Mitte,2,D,40_45,2541
1,Mitte,101,Mitte,2,D,45_50,2445
1,Mitte,101,Mitte,2,D,50_55,2527
1,Mitte,101,Mitte,2,D,55_60,2123
1,Mitte,101,Mitte,2,D,60_65,1735
1,Mitte,101,Mitte,2,D,65_70,1471
1,Mitte,101,Mitte,2,D,70_75,1239
1,Mitte,101,Mitte,2,D,75_80,1903
1,Mitte,101,Mitte,2,D,80_85,1443
1,Mitte,101,Mitte,2,D,85_90,666
1,Mitte,101,Mitte,2,D,90_95,246
1,Mitte,101,Mitte,2,D,95 und älter,60
1,Mitte,102,Moabit,1,A,00_05,388
1,Mitte,102,Moabit,1,A,05_10,329
1,Mitte,102,Moabit,1,A,10_15,273
1,Mitte,102,Moabit,1,A,15_20,385
1,Mitte,102,Moabit,1,A,20_25,1236
1,Mitte,102,Moabit,1,A,25_30,2078
1,Mitte,102,Moabit,1,A,30_35,2063
1,Mitte,102,Moabit,1,A,35_40,1478
1,Mitte,102,Moabit,1,A,40_45,1233
1,Mitte,102,Moabit,1,A,45_50,1086
1,Mitte,102,Moabit,1,A,50_55,958
1,Mitte,102,Moabit,1,A,55_60,705
1,Mitte,102,Moabit,1,A,60_65,461
1,Mitte,102,Moabit,1,A,65_70,315
1,Mitte,102,Moabit,1,A,70_75,296
1,Mitte,102,Moabit,1,A,75_80,227
1,Mitte,102,Moabit,1,A,80_85,123
1,Mitte,102,Moabit,1,A,85_90,39
1,Mitte,102,Moabit,1,A,90_95,6
1,Mitte,102,Moabit,1,A,95 und älter,6
1,Mitte,102,Moabit,1,D,00_05,1662
1,Mitte,102,Moabit,1,D,05_10,1219
1,Mitte,102,Moabit,1,D,10_15,1161
1,Mitte,102,Moabit,1,D,15_20,1101
1,Mitte,102,Moabit,1,D,20_25,1958
1,Mitte,102,Moabit,1,D,25_30,3100
1,Mitte,102,Moabit,1,D,30_35,2994
1,Mitte,102,Moabit,1,D,35_40,2391
1,Mitte,102,Moabit,1,D,40_45,1675
1,Mitte,102,Moabit,1,D,45_50,1588
1,Mitte,102,Moabit,1,D,50_55,2067
1,Mitte,102,Moabit,1,D,55_60,1993
1,Mitte,102,Moabit,1,D,60_65,1552
1,Mitte,102,Moabit,1,D,65_70,1257
1,Mitte,102,Moabit,1,D,70_75,866
1,Mitte,102,Moabit,1,D,75_80,741
1,Mitte,102,Moabit,1,D,80_85,442
1,Mitte,102,Moabit,1,D,85_90,163
1,Mitte,102,Moabit,1,D,90_95,39
1,Mitte,102,Moabit,1,D,95 und älter,7
1,Mitte,102,Moabit,2,A,00_05,295
1,Mitte,102,Moabit,2,A,05_10,336
1,Mitte,102,Moabit,2,A,10_15,299
1,Mitte,102,Moabit,2,A,15_20,337
1,Mitte,102,Moabit,2,A,20_25,1022
1,Mitte,102,Moabit,2,A,25_30,1808
1,Mitte,102,Moabit,2,A,30_35,1651
1,Mitte,102,Moabit,2,A,35_40,1156
1,Mitte,102,Moabit,2,A,40_45,971
1,Mitte,102,Moabit,2,A,45_50,819
1,Mitte,102,Moabit,2,A,50_55,664
1,Mitte,102,Moabit,2,A,55_60,557
1,Mitte,102,Moabit,2,A,60_65,456
1,Mitte,102,Moabit,2,A,65_70,460
1,Mitte,102,Moabit,2,A,70_75,383
1,Mitte,102,Moabit,2,A,75_80,206
1,Mitte,102,Moabit,2,A,80_85,124
1,Mitte,102,Moabit,2,A,85_90,40
1,Mitte,102,Moabit,2,A,90_95,13
1,Mitte,102,Moabit,2,A,95 und älter,7
1,Mitte,102,Moabit,2,D,00_05,1544
1,Mitte,102,Moabit,2,D,05_10,1186
1,Mitte,102,Moabit,2,D,10_15,1156
1,Mitte,102,Moabit,2,D,15_20,1104
1,Mitte,102,Moabit,2,D,20_25,2169
1,Mitte,102,Moabit,2,D,25_30,3053
1,Mitte,102,Moabit,2,D,30_35,2622
1,Mitte,102,Moabit,2,D,35_40,2014
1,Mitte,102,Moabit,2,D,40_45,1350
1,Mitte,102,Moabit,2,D,45_50,1257
1,Mitte,102,Moabit,2,D,50_55,1758
1,Mitte,102,Moabit,2,D,55_60,1670
1,Mitte,102,Moabit,2,D,60_65,1394
1,Mitte,102,Moabit,2,D,65_70,1159
1,Mitte,102,Moabit,2,D,70_75,851
1,Mitte,102,Moabit,2,D,75_80,861
1,Mitte,102,Moabit,2,D,80_85,633
1,Mitte,102,Moabit,2,D,85_90,346
1,Mitte,102,Moabit,2,D,90_95,154
1,Mitte,102,Moabit,2,D,95 und älter,47
1,Mitte,103,Hansaviertel,1,A,00_05,21
1,Mitte,103,Hansaviertel,1,A,05_10,6
1,Mitte,103,Hansaviertel,1,A,10_15,6
1,Mitte,103,Hansaviertel,1,A,15_20,15
1,Mitte,103,Hansaviertel,1,A,20_25,227
1,Mitte,103,Hansaviertel,1,A,25_30,304
1,Mitte,103,Hansaviertel,1,A,30_35,131
1,Mitte,103,Hansaviertel,1,A,35_40,91
1,Mitte,103,Hansaviertel,1,A,40_45,59
1,Mitte,103,Hansaviertel,1,A,45_50,73
1,Mitte,103,Hansaviertel,1,A,50_55,44
1,Mitte,103,Hansaviertel,1,A,55_60,33
1,Mitte,103,Hansaviertel,1,A,60_65,16
1,Mitte,103,Hansaviertel,1,A,65_70,19
1,Mitte,103,Hansaviertel,1,A,70_75,9
1,Mitte,103,Hansaviertel,1,A,75_80,7
1,Mitte,103,Hansaviertel,1,A,80_85,12
1,Mitte,103,Hansaviertel,1,D,00_05,70
1,Mitte,103,Hansaviertel,1,D,05_10,65
1,Mitte,103,Hansaviertel,1,D,10_15,59
1,Mitte,103,Hansaviertel,1,D,15_20,78
1,Mitte,103,Hansaviertel,1,D,20_25,114
1,Mitte,103,Hansaviertel,1,D,25_30,150
1,Mitte,103,Hansaviertel,1,D,30_35,139
1,Mitte,103,Hansaviertel,1,D,35_40,103
1,Mitte,103,Hansaviertel,1,D,40_45,106
1,Mitte,103,Hansaviertel,1,D,45_50,122
1,Mitte,103,Hansaviertel,1,D,50_55,164
1,Mitte,103,Hansaviertel,1,D,55_60,163
1,Mitte,103,Hansaviertel,1,D,60_65,121
1,Mitte,103,Hansaviertel,1,D,65_70,131
1,Mitte,103,Hansaviertel,1,D,70_75,138
1,Mitte,103,Hansaviertel,1,D,75_80,119
1,Mitte,103,Hansaviertel,1,D,80_85,82
1,Mitte,103,Hansaviertel,1,D,85_90,27
1,Mitte,103,Hansaviertel,1,D,90_95,18
1,Mitte,103,Hansaviertel,1,D,95 und älter,4
1,Mitte,103,Hansaviertel,2,A,00_05,12
1,Mitte,103,Hansaviertel,2,A,05_10,3
1,Mitte,103,Hansaviertel,2,A,10_15,12
1,Mitte,103,Hansaviertel,2,A,15_20,22
1,Mitte,103,Hansaviertel,2,A,20_25,201
1,Mitte,103,Hansaviertel,2,A,25_30,235
1,Mitte,103,Hansaviertel,2,A,30_35,123
1,Mitte,103,Hansaviertel,2,A,35_40,75
1,Mitte,103,Hansaviertel,2,A,40_45,55
1,Mitte,103,Hansaviertel,2,A,45_50,27
1,Mitte,103,Hansaviertel,2,A,50_55,40
1,Mitte,103,Hansaviertel,2,A,55_60,33
1,Mitte,103,Hansaviertel,2,A,60_65,29
1,Mitte,103,Hansaviertel,2,A,65_70,18
1,Mitte,103,Hansaviertel,2,A,70_75,21
1,Mitte,103,Hansaviertel,2,A,75_80,20
1,Mitte,103,Hansaviertel,2,A,80_85,3
1,Mitte,103,Hansaviertel,2,A,85_90,3
1,Mitte,103,Hansaviertel,2,D,00_05,69
1,Mitte,103,Hansaviertel,2,D,05_10,64
1,Mitte,103,Hansaviertel,2,D,10_15,43
1,Mitte,103,Hansaviertel,2,D,15_20,75
1,Mitte,103,Hansaviertel,2,D,20_25,108
1,Mitte,103,Hansaviertel,2,D,25_30,121
1,Mitte,103,Hansaviertel,2,D,30_35,110
1,Mitte,103,Hansaviertel,2,D,35_40,76
1,Mitte,103,Hansaviertel,2,D,40_45,79
1,Mitte,103,Hansaviertel,2,D,45_50,112
1,Mitte,103,Hansaviertel,2,D,50_55,142
1,Mitte,103,Hansaviertel,2,D,55_60,136
1,Mitte,103,Hansaviertel,2,D,60_65,123
1,Mitte,103,Hansaviertel,2,D,65_70,153
1,Mitte,103,Hansaviertel,2,D,70_75,136
1,Mitte,103,Hansaviertel,2,D,75_80,146
1,Mitte,103,Hansaviertel,2,D,80_85,105
1,Mitte,103,Hansaviertel,2,D,85_90,61
1,Mitte,103,Hansaviertel,2,D,90_95,27
1,Mitte,103,Hansaviertel,2,D,95 und älter,16
1,Mitte,104,Tiergarten,1,A,00_05,71
1,Mitte,104,Tiergarten,1,A,05_10,75
1,Mitte,104,Tiergarten,1,A,10_15,49
1,Mitte,104,Tiergarten,1,A,15_20,97
1,Mitte,104,Tiergarten,1,A,20_25,365
1,Mitte,104,Tiergarten,1,A,25_30,539
1,Mitte,104,Tiergarten,1,A,30_35,430
1,Mitte,104,Tiergarten,1,A,35_40,346
1,Mitte,104,Tiergarten,1,A,40_45,252
1,Mitte,104,Tiergarten,1,A,45_50,226
1,Mitte,104,Tiergarten,1,A,50_55,169
1,Mitte,104,Tiergarten,1,A,55_60,156
1,Mitte,104,Tiergarten,1,A,60_65,129
1,Mitte,104,Tiergarten,1,A,65_70,70
1,Mitte,104,Tiergarten,1,A,70_75,49
1,Mitte,104,Tiergarten,1,A,75_80,39
1,Mitte,104,Tiergarten,1,A,80_85,20
1,Mitte,104,Tiergarten,1,A,85_90,18
1,Mitte,104,Tiergarten,1,A,90_95,9
1,Mitte,104,Tiergarten,1,A,95 und älter,3
1,Mitte,104,Tiergarten,1,D,00_05,260
1,Mitte,104,Tiergarten,1,D,05_10,238
1,Mitte,104,Tiergarten,1,D,10_15,175
1,Mitte,104,Tiergarten,1,D,15_20,197
1,Mitte,104,Tiergarten,1,D,20_25,279
1,Mitte,104,Tiergarten,1,D,25_30,371
1,Mitte,104,Tiergarten,1,D,30_35,358
1,Mitte,104,Tiergarten,1,D,35_40,348
1,Mitte,104,Tiergarten,1,D,40_45,311
1,Mitte,104,Tiergarten,1,D,45_50,279
1,Mitte,104,Tiergarten,1,D,50_55,381
1,Mitte,104,Tiergarten,1,D,55_60,426
1,Mitte,104,Tiergarten,1,D,60_65,308
1,Mitte,104,Tiergarten,1,D,65_70,253
1,Mitte,104,Tiergarten,1,D,70_75,246
1,Mitte,104,Tiergarten,1,D,75_80,208
1,Mitte,104,Tiergarten,1,D,80_85,91
1,Mitte,104,Tiergarten,1,D,85_90,41
1,Mitte,104,Tiergarten,1,D,90_95,6
1,Mitte,104,Tiergarten,1,D,95 und älter,9
1,Mitte,104,Tiergarten,2,A,00_05,63
1,Mitte,104,Tiergarten,2,A,05_10,70
1,Mitte,104,Tiergarten,2,A,10_15,59
1,Mitte,104,Tiergarten,2,A,15_20,51
1,Mitte,104,Tiergarten,2,A,20_25,299
1,Mitte,104,Tiergarten,2,A,25_30,435
1,Mitte,104,Tiergarten,2,A,30_35,382
1,Mitte,104,Tiergarten,2,A,35_40,270
1,Mitte,104,Tiergarten,2,A,40_45,213
1,Mitte,104,Tiergarten,2,A,45_50,158
1,Mitte,104,Tiergarten,2,A,50_55,155
1,Mitte,104,Tiergarten,2,A,55_60,125
1,Mitte,104,Tiergarten,2,A,60_65,101
1,Mitte,104,Tiergarten,2,A,65_70,79
1,Mitte,104,Tiergarten,2,A,70_75,61
1,Mitte,104,Tiergarten,2,A,75_80,31
1,Mitte,104,Tiergarten,2,A,80_85,40
1,Mitte,104,Tiergarten,2,A,85_90,21
1,Mitte,104,Tiergarten,2,A,90_95,13
1,Mitte,104,Tiergarten,2,D,00_05,249
1,Mitte,104,Tiergarten,2,D,05_10,211
1,Mitte,104,Tiergarten,2,D,10_15,177
1,Mitte,104,Tiergarten,2,D,15_20,189
1,Mitte,104,Tiergarten,2,D,20_25,239
1,Mitte,104,Tiergarten,2,D,25_30,318
1,Mitte,104,Tiergarten,2,D,30_35,334
1,Mitte,104,Tiergarten,2,D,35_40,276
1,Mitte,104,Tiergarten,2,D,40_45,213
1,Mitte,104,Tiergarten,2,D,45_50,201
1,Mitte,104,Tiergarten,2,D,50_55,280
1,Mitte,104,Tiergarten,2,D,55_60,282
1,Mitte,104,Tiergarten,2,D,60_65,265
1,Mitte,104,Tiergarten,2,D,65_70,300
1,Mitte,104,Tiergarten,2,D,70_75,178
1,Mitte,104,Tiergarten,2,D,75_80,187
1,Mitte,104,Tiergarten,2,D,80_85,145
1,Mitte,104,Tiergarten,2,D,85_90,52
1,Mitte,104,Tiergarten,2,D,90_95,48
1,Mitte,104,Tiergarten,2,D,95 und älter,22
1,Mitte,105,Wedding,1,A,00_05,437
1,Mitte,105,Wedding,1,A,05_10,467
1,Mitte,105,Wedding,1,A,10_15,422
1,Mitte,105,Wedding,1,A,15_20,587
1,Mitte,105,Wedding,1,A,20_25,1398
1,Mitte,105,Wedding,1,A,25_30,2605
1,Mitte,105,Wedding,1,A,30_35,2350
1,Mitte,105,Wedding,1,A,35_40,1850
1,Mitte,105,Wedding,1,A,40_45,1491
1,Mitte,105,Wedding,1,A,45_50,1386
1,Mitte,105,Wedding,1,A,50_55,1173
1,Mitte,105,Wedding,1,A,55_60,894
1,Mitte,105,Wedding,1,A,60_65,586
1,Mitte,105,Wedding,1,A,65_70,338
1,Mitte,105,Wedding,1,A,70_75,330
1,Mitte,105,Wedding,1,A,75_80,236
1,Mitte,105,Wedding,1,A,80_85,139
1,Mitte,105,Wedding,1,A,85_90,40
1,Mitte,105,Wedding,1,A,90_95,6
1,Mitte,105,Wedding,1,D,00_05,1711
1,Mitte,105,Wedding,1,D,05_10,1314
1,Mitte,105,Wedding,1,D,10_15,1212
1,Mitte,105,Wedding,1,D,15_20,1219
1,Mitte,105,Wedding,1,D,20_25,1966
1,Mitte,105,Wedding,1,D,25_30,3426
1,Mitte,105,Wedding,1,D,30_35,3113
1,Mitte,105,Wedding,1,D,35_40,2293
1,Mitte,105,Wedding,1,D,40_45,1507
1,Mitte,105,Wedding,1,D,45_50,1476
1,Mitte,105,Wedding,1,D,50_55,1934
1,Mitte,105,Wedding,1,D,55_60,1912
1,Mitte,105,Wedding,1,D,60_65,1561
1,Mitte,105,Wedding,1,D,65_70,1212
1,Mitte,105,Wedding,1,D,70_75,827
1,Mitte,105,Wedding,1,D,75_80,982
1,Mitte,105,Wedding,1,D,80_85,571
1,Mitte,105,Wedding,1,D,85_90,225
1,Mitte,105,Wedding,1,D,90_95,74
1,Mitte,105,Wedding,1,D,95 und älter,19
1,Mitte,105,Wedding,2,A,00_05,439
1,Mitte,105,Wedding,2,A,05_10,450
1,Mitte,105,Wedding,2,A,10_15,334
1,Mitte,105,Wedding,2,A,15_20,402
1,Mitte,105,Wedding,2,A,20_25,1298
1,Mitte,105,Wedding,2,A,25_30,2118
1,Mitte,105,Wedding,2,A,30_35,1896
1,Mitte,105,Wedding,2,A,35_40,1439
1,Mitte,105,Wedding,2,A,40_45,1198
1,Mitte,105,Wedding,2,A,45_50,998
1,Mitte,105,Wedding,2,A,50_55,880
1,Mitte,105,Wedding,2,A,55_60,707
1,Mitte,105,Wedding,2,A,60_65,501
1,Mitte,105,Wedding,2,A,65_70,467
1,Mitte,105,Wedding,2,A,70_75,412
1,Mitte,105,Wedding,2,A,75_80,211
1,Mitte,105,Wedding,2,A,80_85,103
1,Mitte,105,Wedding,2,A,85_90,41
1,Mitte,105,Wedding,2,A,90_95,3
1,Mitte,105,Wedding,2,D,00_05,1629
1,Mitte,105,Wedding,2,D,05_10,1181
1,Mitte,105,Wedding,2,D,10_15,1202
1,Mitte,105,Wedding,2,D,15_20,1244
1,Mitte,105,Wedding,2,D,20_25,2226
1,Mitte,105,Wedding,2,D,25_30,3549
1,Mitte,105,Wedding,2,D,30_35,2839
1,Mitte,105,Wedding,2,D,35_40,1823
1,Mitte,105,Wedding,2,D,40_45,1235
1,Mitte,105,Wedding,2,D,45_50,1200
1,Mitte,105,Wedding,2,D,50_55,1703
1,Mitte,105,Wedding,2,D,55_60,1672
1,Mitte,105,Wedding,2,D,60_65,1315
1,Mitte,105,Wedding,2,D,65_70,1116
1,Mitte,105,Wedding,2,D,70_75,917
1,Mitte,105,Wedding,2,D,75_80,1125
1,Mitte,105,Wedding,2,D,80_85,933
1,Mitte,105,Wedding,2,D,85_90,499
1,Mitte,105,Wedding,2,D,90_95,260
1,Mitte,105,Wedding,2,D,95 und älter,75
1,Mitte,106,Gesundbrunnen,1,A,00_05,702
1,Mitte,106,Gesundbrunnen,1,A,05_10,631
1,Mitte,106,Gesundbrunnen,1,A,10_15,574
1,Mitte,106,Gesundbrunnen,1,A,15_20,778
1,Mitte,106,Gesundbrunnen,1,A,20_25,1640
1,Mitte,106,Gesundbrunnen,1,A,25_30,2618
1,Mitte,106,Gesundbrunnen,1,A,30_35,2607
1,Mitte,106,Gesundbrunnen,1,A,35_40,2182
1,Mitte,106,Gesundbrunnen,1,A,40_45,1911
1,Mitte,106,Gesundbrunnen,1,A,45_50,1718
1,Mitte,106,Gesundbrunnen,1,A,50_55,1438
1,Mitte,106,Gesundbrunnen,1,A,55_60,958
1,Mitte,106,Gesundbrunnen,1,A,60_65,674
1,Mitte,106,Gesundbrunnen,1,A,65_70,415
1,Mitte,106,Gesundbrunnen,1,A,70_75,361
1,Mitte,106,Gesundbrunnen,1,A,75_80,375
1,Mitte,106,Gesundbrunnen,1,A,80_85,190
1,Mitte,106,Gesundbrunnen,1,A,85_90,49
1,Mitte,106,Gesundbrunnen,1,A,90_95,4
1,Mitte,106,Gesundbrunnen,1,A,95 und älter,3
1,Mitte,106,Gesundbrunnen,1,D,00_05,2299
1,Mitte,106,Gesundbrunnen,1,D,05_10,2026
1,Mitte,106,Gesundbrunnen,1,D,10_15,1885
1,Mitte,106,Gesundbrunnen,1,D,15_20,1748
1,Mitte,106,Gesundbrunnen,1,D,20_25,2171
1,Mitte,106,Gesundbrunnen,1,D,25_30,3026
1,Mitte,106,Gesundbrunnen,1,D,30_35,2868
1,Mitte,106,Gesundbrunnen,1,D,35_40,2136
1,Mitte,106,Gesundbrunnen,1,D,40_45,1586
1,Mitte,106,Gesundbrunnen,1,D,45_50,1498
1,Mitte,106,Gesundbrunnen,1,D,50_55,1811
1,Mitte,106,Gesundbrunnen,1,D,55_60,1791
1,Mitte,106,Gesundbrunnen,1,D,60_65,1421
1,Mitte,106,Gesundbrunnen,1,D,65_70,1093
1,Mitte,106,Gesundbrunnen,1,D,70_75,874
1,Mitte,106,Gesundbrunnen,1,D,75_80,819
1,Mitte,106,Gesundbrunnen,1,D,80_85,513
1,Mitte,106,Gesundbrunnen,1,D,85_90,201
1,Mitte,106,Gesundbrunnen,1,D,90_95,63
1,Mitte,106,Gesundbrunnen,1,D,95 und älter,10
1,Mitte,106,Gesundbrunnen,2,A,00_05,645
1,Mitte,106,Gesundbrunnen,2,A,05_10,587
1,Mitte,106,Gesundbrunnen,2,A,10_15,565
1,Mitte,106,Gesundbrunnen,2,A,15_20,643
1,Mitte,106,Gesundbrunnen,2,A,20_25,1463
1,Mitte,106,Gesundbrunnen,2,A,25_30,2228
1,Mitte,106,Gesundbrunnen,2,A,30_35,2159
1,Mitte,106,Gesundbrunnen,2,A,35_40,1738
1,Mitte,106,Gesundbrunnen,2,A,40_45,1525
1,Mitte,106,Gesundbrunnen,2,A,45_50,1378
1,Mitte,106,Gesundbrunnen,2,A,50_55,1134
1,Mitte,106,Gesundbrunnen,2,A,55_60,826
1,Mitte,106,Gesundbrunnen,2,A,60_65,561
1,Mitte,106,Gesundbrunnen,2,A,65_70,558
1,Mitte,106,Gesundbrunnen,2,A,70_75,483
1,Mitte,106,Gesundbrunnen,2,A,75_80,357
1,Mitte,106,Gesundbrunnen,2,A,80_85,160
1,Mitte,106,Gesundbrunnen,2,A,85_90,75
1,Mitte,106,Gesundbrunnen,2,A,90_95,12
1,Mitte,106,Gesundbrunnen,2,A,95 und älter,3
1,Mitte,106,Gesundbrunnen,2,D,00_05,2060
1,Mitte,106,Gesundbrunnen,2,D,05_10,1793
1,Mitte,106,Gesundbrunnen,2,D,10_15,1708
1,Mitte,106,Gesundbrunnen,2,D,15_20,1690
1,Mitte,106,Gesundbrunnen,2,D,20_25,2354
1,Mitte,106,Gesundbrunnen,2,D,25_30,3067
1,Mitte,106,Gesundbrunnen,2,D,30_35,2657
1,Mitte,106,Gesundbrunnen,2,D,35_40,2036
1,Mitte,106,Gesundbrunnen,2,D,40_45,1358
1,Mitte,106,Gesundbrunnen,2,D,45_50,1247
1,Mitte,106,Gesundbrunnen,2,D,50_55,1461
1,Mitte,106,Gesundbrunnen,2,D,55_60,1503
1,Mitte,106,Gesundbrunnen,2,D,60_65,1117
1,Mitte,106,Gesundbrunnen,2,D,65_70,1094
1,Mitte,106,Gesundbrunnen,2,D,70_75,757
1,Mitte,106,Gesundbrunnen,2,D,75_80,971
1,Mitte,106,Gesundbrunnen,2,D,80_85,871
1,Mitte,106,Gesundbrunnen,2,D,85_90,459
1,Mitte,106,Gesundbrunnen,2,D,90_95,206
1,Mitte,106,Gesundbrunnen,2,D,95 und älter,65
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,A,00_05,470
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,A,05_10,335
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,A,10_15,202
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,A,15_20,377
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,A,20_25,1434
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,A,25_30,3477
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,A,30_35,3490
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,A,35_40,2363
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,A,40_45,1340
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,A,45_50,832
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,A,50_55,590
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,A,55_60,436
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,A,60_65,282
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,A,65_70,144
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,A,70_75,70
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,A,75_80,45
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,A,80_85,22
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,A,85_90,10
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,D,00_05,3418
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,D,05_10,2404
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,D,10_15,1846
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,D,15_20,1380
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,D,20_25,2001
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,D,25_30,4750
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,D,30_35,7421
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,D,35_40,7147
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,D,40_45,5363
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,D,45_50,4032
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,D,50_55,3716
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,D,55_60,2755
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,D,60_65,1827
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,D,65_70,1281
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,D,70_75,874
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,D,75_80,1270
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,D,80_85,836
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,D,85_90,412
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,D,90_95,138
2,Friedrichshain-Kreuzberg,201,Friedrichshain,1,D,95 und älter,22
2,Friedrichshain-Kreuzberg,201,Friedrichshain,2,A,00_05,474
2,Friedrichshain-Kreuzberg,201,Friedrichshain,2,A,05_10,304
2,Friedrichshain-Kreuzberg,201,Friedrichshain,2,A,10_15,222
2,Friedrichshain-Kreuzberg,201,Friedrichshain,2,A,15_20,253
2,Friedrichshain-Kreuzberg,201,Friedrichshain,2,A,20_25,1468
